scheme_code,scheme_name,isin_growth,isin_div_reinvestment
141336,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Dividend,,
141671,ICICI Prudential Fixed Maturity Plan - Series 81 - 1162 Days Plan P - Dividend Option,,
141337,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Quarterly Dividend - Direct,,
141676,ICICI Prudential Value Fund - Series 16 - Dividend Option,,
141338,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Quarterly Dividend,,
141677,ICICI Prudential Value Fund - Series 16 - Cumulative Option,,
141339,Sundaram Value Fund Series VIII Regular Plan - Growth,,
141340,Sundaram Value Fund Series VIII Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141678,ICICI Prudential Value Fund - Series 16 - Direct Plan - Cumulative Option,,
141341,Sundaram Value Fund Series VIII Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141679,ICICI Prudential Value Fund - Series 16 - Direct Plan - Dividend Option,,
141342,Sundaram Value Fund Series VIII Direct Plan - Growth,,
141686,ICICI Prudential Fixed Maturity Plan - Series 81 - 1163 Days Plan Q - Direct Plan - Cumulative Option,,
141343,ICICI Prudential Fixed Maturity Plan - Series 81 - 1190 Days Plan F - Cumulative Option,,
141687,ICICI Prudential Fixed Maturity Plan - Series 81 - 1163 Days Plan Q - Cumulative Option,,
141345,ICICI Prudential Fixed Maturity Plan - Series 81 - 1190 Days Plan F - Dividend Option,,
141688,ICICI Prudential Fixed Maturity Plan - Series 81 - 1163 Days Plan Q - Direct Plan - Dividend Option,,
141346,ICICI Prudential Fixed Maturity Plan - Series 81 - 1190 Days Plan F - Direct Plan - Cumulative Option,,
141689,ICICI Prudential Fixed Maturity Plan - Series 81 - 1163 Days Plan Q - Dividend Option,,
141347,SBI DUAL ADVANTAGE FUND - SERIES XXII - REGULAR PLAN - DIVIDEND PAYOUT,,
141690,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan D- Direct Plan- Growth Option,,
141348,SBI DUAL ADVANTAGE FUND - SERIES XXII - DIRECT PLAN - GROWTH,,
141691,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN D - IDCW Option,,
141349,SBI DUAL ADVANTAGE FUND - SERIES XXII - REGULAR PLAN - GROWTH,,
141692,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan D- Growth Option,,
141350,SBI DUAL ADVANTAGE FUND - SERIES XXII - DIRECT PLAN - DIVIDEND PAYOUT,,
141693,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN D - DIRECT Plan - IDCW Option,,
141351,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Dividend Option,,
141694,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Cumulative option,,
141352,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Direct Plan - Cumulative Option,,
141695,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Dividend option,,
141354,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Cumulative Option,,
141696,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Direct Plan - Dividend option,,
141355,ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Cumulative Option,,
141697,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan R - Direct Plan - Cumulative option,,
141356,ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Dividend Option,,
141698,UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Regular Plan - Growth Option,,
141357,ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Direct Plan - Cumulative Option,,
141699,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Regular Plan - IDCW,,
141358,ICICI Prudential Fixed Maturity Plan - Series 81 - 1178 Days Plan H - Direct Plan - Dividend Option,,
141700,UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Direct Plan - Growth Option,,
141365,Kotak FMP Series 204-Regular Plan-Dividend Payout Option,,
141701,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Direct Plan - IDCW,,
141366,Kotak FMP Series 204-Regular Plan-Growth Option,,
141702,Kotak Dynamic Bond Fund -Regular Plan- Monthly Payout of Income Distribution cum capital withdrawal option,,
141367,Kotak FMP Series 204-Direct Plan-Growth Option,,
141703,Kotak Dynamic Bond Fund-Direct Plan-Monthly Payout of Income Distribution cum capital withdrawal option,,
141368,Kotak FMP Series 204-Direct Plan-Dividend Payout Option,,
141710,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Annual Div Option,,
141369,Axis Equity Advantage Fund - Series 1 - Direct Plan - Growth Option,,
141711,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Maturity Div Option,,
141370,Axis Equity Advantage Fund - Series 1 - Regular Plan - Growth Option,,
141712,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Annual Div Option,,
141371,ICICI Prudential Fixed Maturity Plan - Series 81 - 1116 Days Plan I - Cumulative Option,,
141713,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Quarterly Div Option,,
141373,ICICI Prudential Fixed Maturity Plan - Series 81 - 1116 Days Plan I - Direct Plan - Cumulative Option,,
141714,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Maturity Div Option,,
141374,ICICI Prudential Fixed Maturity Plan - Series 81 - 1116 Days Plan I - Direct Plan - Dividend Option,,
141715,UTI FTIF Series XXVII- V (1097 Days) - Regular Plan - Flexi Div Option,,
141375,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,INF789FA1U87,INF789FA1U95
141716,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Growth Option,,
141376,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan A 1168 Days - Dividend Option,,
141717,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Flexi Div Option,,
141377,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan A 1168 Days - Direct Plan - Dividend Option,,
141718,UTI FTIF Series XXVII- V (1097 Days) - Direct Plan - Quarterly Div Option,,
141378,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan A 1168 Days - Direct Plan - Cumulative Option,,
141719,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Growth Option,,
141379,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan A 1168 Days - Cumulative Option,,
141720,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days) - Regular Plan-Growth,,
141380,HDFC FMP 1166D May 2017 (1) - Direct Option -  Dividend Option,,
141721,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days) - Regular Plan-Normal Dividend,,
141381,HDFC FMP 1166D May 2017 (1) - Direct Option -  Growth Option,,
141722,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days) - Direct Plan-Normal Dividend,,
141382,HDFC FMP 1166D May 2017 (1) - Direct Option -  Quarterly Dividend Option,,
141723,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days) - Regular Plan-Quarterly Dividend,,
141383,HDFC FMP 1166D May 2017 (1) - Regular Option -  Dividend Option,,
141724,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days) - Direct Plan-Growth,,
141384,HDFC FMP 1166D May 2017 (1) - Regular Option -  Growth Option,,
141725,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days)  - Direct Plan-Quarterly Dividend,,
141385,HDFC FMP 1166D May 2017 (1) - Regular Option -  Quarterly Dividend Option,,
141727,Union Capital Protection Oriented Fund - Series 8 - Direct Plan - Growth Option,,
141386,Nippon India Fixed Horizon Fund XXXIV- Series 1 - Growth Option,,
141728,Union Capital Protection Oriented Fund - Series 8 - Regular Plan - Dividend Option,,
141387,Nippon India Fixed Horizon Fund XXXIV- Series 1 - Dividend Payout Option,,
141729,Union Capital Protection Oriented Fund - Series 8 - Regular Plan - Growth Option,,
141388,Nippon India Fixed Horizon Fund XXXIV- Series 1 - Direct Plan- Growth Option,,
141730,HDFC FMP 1430D July 2017 (1) - Direct option - IDCW Plan,,
141389,Nippon India Fixed Horizon Fund XXXIV- Series 1 - Direct Plan- Dividend Payout Option,,
141731,HDFC FMP 1430D July 2017 (1) - Regular Option  - IDCW Plan,,
141390,Nippon India Fixed Horizon Fund XXXIV- Series 2 - Growth Option,,
141732,HDFC FMP 1430D July 2017 (1) - Regular Option  - Quarterly IDCW Plan,,
141391,Nippon India Fixed Horizon Fund XXXIV- Series 2 - Dividend Payout Option,,
141733,HDFC FMP 1430D July 2017 (1) - Direct option - Quarterly IDCW Plan,,
141392,Nippon India Fixed Horizon Fund XXXIV- Series 2 - Direct Plan- Growth Option,,
141734,HDFC FMP 1430D July 2017 (1) - Regular Option  - Growth Plan,,
141393,Nippon India Fixed Horizon Fund XXXIV- Series 2 - Direct Plan- Dividend Payout Option,,
141735,HDFC FMP 1430D July 2017 (1) - Direct option - Growth Plan,,
141394,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Annual Div Option,,
141740,Sundaram Select Micro Cap Series XVI Direct Plan - Growth,,
141395,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Flexi Div Option,,
141741,Sundaram Select Micro Cap Series XVI Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141396,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Maturity Div Div Option,,
141742,Sundaram Select Micro Cap Series XVI Regular Plan - Growth,,
141397,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Quarterly Div Option,,
141743,Sundaram Select Micro Cap Series XVI Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141398,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Annual Div Option,,
141744,SBI DEBT FUND SERIES C - 2 (1100 DAYS) - REGULAR PLAN - DIVIDEND PAYOUT,,
141399,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Flexi Div Option,,
141745,SBI DEBT FUND SERIES C - 2 (1100 DAYS) - DIRECT PLAN - GROWTH,,
141400,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Growth Option,,
141746,SBI DEBT FUND SERIES C - 2 (1100 DAYS) - DIRECT PLAN - DIVIDEND PAYOUT,,
141401,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Quarterly Div Option,,
141747,SBI DEBT FUND SERIES C - 2 (1100 DAYS) - REGULAR PLAN - GROWTH,,
141748,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Annual Div Option,,
141402,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Growth Option,,
141403,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Maturity Div Option,,
141749,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Quarterly Div Option,,
141404,Sundaram Select Micro Cap Series XV Direct Plan - Growth,,
141750,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Flexi Div Option,,
141405,Sundaram Select Micro Cap Series XV Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141751,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Growth Option,,
141752,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Annual Div Option,,
141406,Sundaram Select Micro Cap Series XV Regular Plan - Growth,,
141753,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Maturity Div Option,,
141407,Sundaram Select Micro Cap Series XV Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,
141754,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Flexi Div Option,,
141410,NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout,INF959L01CT1,INF959L01CU9
141755,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Quarterly Div Option,,
141411,Navi Large & Midcap Fund - Regular Annual IDCW payout,INF959L01CV7,INF959L01CW5
141756,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Maturity Div Option,,
141414,Navi Large & Midcap Fund - Direct Annual IDCW Payout,INF959L01CR5,INF959L01CS3
141757,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Growth Option,,
141415,Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout,INF959L01CP9,INF959L01CQ7
141766,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option,INF754K01IK4,INF754K01IL2
141416,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan B- Growth Option,,
141767,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option,INF754K01IH0,INF754K01II8
141417,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan B- Dividend Payout Option,,
141418,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan B- Direct Plan- Growth Option,,
141768,UTI Liquid Fund - Direct Plan - Flexi IDCW,INF789F1AE60,INF789F1AE78
141419,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan B- Direct Plan - Dividend Payout Option,,
141769,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Annual Div Option,,
141426,ICICI Prudential Value Fund - Series 14 - Dividend Option,,
141770,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Quarterly Div Option,,
141427,ICICI Prudential Value Fund - Series 14 - Direct Plan - Dividend Option,,
141428,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option - Direct Plan,,
141771,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Maturity Div Option,,
141773,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Maturity Div Option,,
141429,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option,,
141774,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Quarterly Div Option,,
141430,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option - Direct Plan,,
141775,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Growth Option,,
141431,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option,,
141432,Nippon India Fixed Horizon Fund XXXIV- Series 3-Direct Plan- Growth Option,,
141776,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Annual Div Option,,
141433,Nippon India Fixed Horizon Fund XXXIV- Series 3- Direct Plan-Dividend Payout Option,,
141777,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Flexi Div Option,,
141434,Nippon India Fixed Horizon Fund XXXIV- Series 3- Dividend Payout Option,,
141778,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Growth Option,,
141435,Nippon India Fixed Horizon Fund XXXIV- Series 3- Growth Option,,
141779,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option,,
141449,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Growth Option,,
141780,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option,,
141450,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Maturity Div Option,,
141781,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option,,
141451,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Flexi Div Option,,
141782,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option,,
141452,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Growth Option,,
141787,ICICI Prudential Value Fund - Series 17 - Direct Plan - IDCW Option,,
141453,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Annual Div Option,,
141788,ICICI Prudential Value Fund - Series 17 - Direct Plan - Cumulative Option,,
141454,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Quarterly Div Option,,
141789,ICICI Prudential Value Fund - Series 17 - IDCW Option,,
141455,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Maturity Div Option,,
141790,ICICI Prudential Value Fund - Series 17 - Cumulative Option,,
141456,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Annual Div Option,,
141791,Nippon India Fixed Horizon Fund XXXV- Series 5- Growth Option,,
141457,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Quarterly Div Option,,
141792,Nippon India Fixed Horizon Fund XXXV- Series 5- Dividend Payout Option,,
141458,Nippon India Fixed Horizon Fund XXXIV- Series 4- Dividend Payout Option,,
141793,Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan-Growth Option,,
141459,Nippon India Fixed Horizon Fund XXXIV- Series 4- Growth Option,,
141794,Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan- Dividend Payout Option,,
141460,Nippon India Fixed Horizon Fund XXXIV- Series 4- Direct Plan-Dividend Payout Option,,
141799,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan E- Growth Option,,
141461,Nippon India Fixed Horizon Fund XXXIV- Series 4-Direct Plan- Growth Option,,
141800,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN E - DIRECT Plan - IDCW Option,,
141462,IDBI Small Cap Fund Growth Regular,,
141801,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan E- Direct Plan- Growth Option,,
141463,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Direct Plan - IDCW,,
141802,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN E - IDCW Option,,
141464,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Regular Plan - Growth Option,,
141807,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Dividend Option,INF666M01DL5,
141465,UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Regular Plan - IDCW,,
141808,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,INF666M01DK7,
141466,UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Direct Plan - Growth Option,,
141810,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),INF666M01DO9,
141467,HSBC Fixed Term Series 129 - Growth Option,,
141811,BNP Paribas Focused 25 Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option,,
141468,HSBC Fixed Term Series 129 - Dividend Option,,
141812,BNP Paribas Focused 25 Equity Fund - Regular Plan-Growth Option,,
141469,HSBC Fixed Term Series 129 - Direct Plan Growth Option,,
141813,BNP Paribas Focused 25 Equity Fund - Direct Plan - Growth Option,,
141471,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J Cumulative Option,,
141814,BNP Paribas Focused 25 Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,,
141472,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J - Direct Plan - Cumulative Option,,
141815,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Quarterly Div Option,,
141473,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J - Direct Plan - Dividend Option,,
141816,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Maturity Div Option,,
141474,ICICI Prudential Fixed Maturity Plan - Series 81 - 1154 Days Plan J Dividend Option,,
141818,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Growth Option,,
141475,IDBI Small Cap Fund - Growth Direct,,
141476,IDBI Small Cap Fund IDCW Direct,,
141819,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Quarterly Div Option,,
141477,IDBI Small Cap Fund - IDCW Regular,,
141820,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Flexi Div Option,,
141478,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Annual Div Option,,
141821,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Growth Option,,
141822,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Annual Div Option,,
141479,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Maturity Div Option,,
141480,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Flexi Div Option,,
141823,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Maturity Div Option,,
