date,scheme_code,fund_name,rolling_1y_return_pct
2024-04-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5378
2024-04-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6548
2024-04-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5424
2024-04-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6003
2024-04-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4058
2024-04-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4187
2024-04-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4538
2024-04-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3649
2024-04-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1894
2024-04-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1517
2024-04-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2151
2024-04-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1948
2024-05-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2437
2024-05-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2473
2024-05-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3599
2024-05-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3138
2024-05-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2483
2024-05-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.197
2024-05-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1057
2024-05-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1184
2024-05-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1182
2024-05-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1464
2024-05-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2137
2024-05-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.142
2024-05-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1483
2024-05-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1878
2024-05-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.15
2024-05-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1956
2024-05-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1878
2024-05-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1462
2024-05-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1064
2024-05-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0945
2024-06-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2015
2024-06-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,7.9576
2024-06-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,7.9863
2024-06-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0519
2024-06-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,7.9392
2024-06-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,7.9987
2024-06-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0229
2024-06-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0391
2024-06-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0762
2024-06-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0563
2024-06-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1323
2024-06-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1799
2024-06-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1291
2024-06-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1407
2024-06-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1426
2024-06-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1167
2024-06-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.0639
2024-06-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1079
2024-06-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1681
2024-07-01,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1723
2024-07-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.1886
2024-07-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2026
2024-07-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2281
2024-07-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2395
2024-07-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2489
2024-07-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2613
2024-07-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2917
2024-07-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3444
2024-07-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3084
2024-07-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3003
2024-07-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3412
2024-07-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3569
2024-07-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3657
2024-07-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3809
2024-07-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3603
2024-07-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3602
2024-07-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3895
2024-07-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4671
2024-07-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.503
2024-07-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4394
2024-07-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4253
2024-08-01,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3843
2024-08-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3937
2024-08-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4318
2024-08-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3647
2024-08-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3717
2024-08-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3333
2024-08-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3365
2024-08-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3148
2024-08-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3422
2024-08-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3105
2024-08-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3015
2024-08-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4177
2024-08-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4066
2024-08-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3894
2024-08-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4032
2024-08-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4401
2024-08-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5007
2024-08-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4549
2024-08-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4647
2024-08-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4661
2024-08-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4241
2024-09-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4979
2024-09-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4513
2024-09-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4718
2024-09-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4106
2024-09-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.345
2024-09-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3787
2024-09-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3099
2024-09-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3094
2024-09-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3233
2024-09-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.2616
2024-09-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3315
2024-09-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3063
2024-09-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3688
2024-09-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.379
2024-09-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3997
2024-09-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4264
2024-09-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4858
2024-09-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4813
2024-09-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4648
2024-09-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5489
2024-10-01,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6104
2024-10-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4464
2024-10-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.3131
2024-10-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4175
2024-10-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.403
2024-10-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4509
2024-10-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4707
2024-10-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5287
2024-10-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.581
2024-10-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6007
2024-10-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5773
2024-10-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5782
2024-10-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5138
2024-10-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5376
2024-10-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.443
2024-10-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7363
2024-10-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7997
2024-10-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7646
2024-10-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7054
2024-10-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6806
2024-10-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6704
2024-10-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6231
2024-11-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6948
2024-11-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7152
2024-11-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7299
2024-11-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7535
2024-11-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7664
2024-11-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7312
2024-11-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7753
2024-11-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7464
2024-11-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7067
2024-11-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7698
2024-11-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8016
2024-11-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7579
2024-11-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7079
2024-11-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7209
2024-11-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6873
2024-11-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6774
2024-11-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6764
2024-11-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7617
2024-12-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8406
2024-12-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7628
2024-12-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.777
2024-12-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7848
2024-12-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7137
2024-12-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.836
2024-12-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8256
2024-12-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8125
2024-12-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8501
2024-12-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.751
2024-12-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7601
2024-12-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7736
2024-12-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.8168
2024-12-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6978
2024-12-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6803
2024-12-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.717
2024-12-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6875
2024-12-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7037
2024-12-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.68
2024-12-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7438
2024-12-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7607
2025-01-01,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7055
2025-01-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6213
2025-01-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5677
2025-01-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6475
2025-01-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6898
2025-01-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.664
2025-01-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6501
2025-01-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5679
2025-01-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4786
2025-01-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4838
2025-01-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4698
2025-01-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5194
2025-01-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5045
2025-01-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5538
2025-01-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6066
2025-01-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6273
2025-01-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5479
2025-01-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5319
2025-01-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6199
2025-01-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6393
2025-01-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6241
2025-01-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5391
2025-01-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.545
2025-02-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6313
2025-02-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6772
2025-02-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7426
2025-02-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6969
2025-02-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.68
2025-02-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.723
2025-02-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.648
2025-02-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6445
2025-02-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6313
2025-02-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5396
2025-02-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5391
2025-02-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5429
2025-02-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5662
2025-02-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5649
2025-02-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6177
2025-02-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6202
2025-02-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5611
2025-02-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5297
2025-03-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5529
2025-03-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.504
2025-03-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5264
2025-03-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4481
2025-03-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4325
2025-03-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4644
2025-03-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4907
2025-03-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4271
2025-03-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.4382
2025-03-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5072
2025-03-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.5204
2025-03-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6006
2025-03-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6247
2025-03-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6771
2025-03-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7113
2025-03-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6984
2025-03-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.6462
2025-03-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.7817
2025-03-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.9152
2025-03-31,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,8.9798
2025-04-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.3132
2025-04-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.3525
2025-04-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.4185
2025-04-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.4228
2025-04-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.3721
2025-04-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.5232
2025-04-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.5695
2025-04-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6367
2025-04-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6024
2025-04-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6456
2025-04-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8049
2025-04-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8184
2025-04-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8205
2025-04-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8329
2025-04-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7912
2025-04-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6978
2025-04-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8937
2025-04-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7777
2025-05-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8573
2025-05-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8807
2025-05-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.9449
2025-05-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8487
2025-05-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6065
2025-05-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.591
2025-05-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8899
2025-05-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.9939
2025-05-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.037
2025-05-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1416
2025-05-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1614
2025-05-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1767
2025-05-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1561
2025-05-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1551
2025-05-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.204
2025-05-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.2602
2025-05-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.235
2025-05-28,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.221
2025-05-29,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1691
2025-05-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.0769
2025-06-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.05
2025-06-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.0891
2025-06-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.9756
2025-06-05,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.9327
2025-06-06,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.1069
2025-06-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,10.0083
2025-06-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8778
2025-06-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8435
2025-06-12,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7729
2025-06-13,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6795
2025-06-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6287
2025-06-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.9247
2025-06-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.8806
2025-06-19,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7519
2025-06-20,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7281
2025-06-23,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7181
2025-06-24,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7491
2025-06-25,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6867
2025-06-26,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6352
2025-06-27,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.605
2025-06-30,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.5725
2025-07-01,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.5983
2025-07-02,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6625
2025-07-03,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6949
2025-07-04,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.647
2025-07-07,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7331
2025-07-08,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7451
2025-07-09,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7361
2025-07-10,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6947
2025-07-11,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6755
2025-07-14,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.7001
2025-07-15,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6789
2025-07-16,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6458
2025-07-17,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6593
2025-07-18,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.639
2025-07-21,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6654
2025-07-22,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,9.6594
